Security_ID,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Currency_Code,Price
GOOGL,101,AV,1,Close,NASDAQ,2025-09-30,USD,243.1
GOOGL,101,AV,1,High,NASDAQ,2025-09-30,USD,243.29
GOOGL,101,AV,1,Low,NASDAQ,2025-09-30,USD,239.245
META,101,AV,1,Open,NASDAQ,2025-09-02,USD,726.04
META,101,AV,1,Close,NASDAQ,2025-09-02,USD,735.11
META,101,AV,1,High,NASDAQ,2025-09-02,USD,736.0
META,101,AV,1,Low,NASDAQ,2025-09-02,USD,721.7306
META,101,AV,1,Open,NASDAQ,2025-09-03,USD,736.0
META,101,AV,1,Close,NASDAQ,2025-09-03,USD,737.05
META,101,AV,1,High,NASDAQ,2025-09-03,USD,740.25
META,101,AV,1,Low,NASDAQ,2025-09-03,USD,733.9893
META,101,AV,1,Open,NASDAQ,2025-09-04,USD,748.57
META,101,AV,1,Close,NASDAQ,2025-09-04,USD,748.65
META,101,AV,1,High,NASDAQ,2025-09-04,USD,761.16
META,101,AV,1,Low,NASDAQ,2025-09-04,USD,745.82
META,101,AV,1,Open,NASDAQ,2025-09-05,USD,752.615
META,101,AV,1,Close,NASDAQ,2025-09-05,USD,752.45
META,101,AV,1,High,NASDAQ,2025-09-05,USD,757.95
META,101,AV,1,Low,NASDAQ,2025-09-05,USD,745.03
META,101,AV,1,Open,NASDAQ,2025-09-08,USD,755.995
META,101,AV,1,Close,NASDAQ,2025-09-08,USD,752.3
META,101,AV,1,High,NASDAQ,2025-09-08,USD,766.51
META,101,AV,1,Low,NASDAQ,2025-09-08,USD,752.02
META,101,AV,1,Open,NASDAQ,2025-09-09,USD,757.49
META,101,AV,1,Close,NASDAQ,2025-09-09,USD,765.7
META,101,AV,1,High,NASDAQ,2025-09-09,USD,766.3
META,101,AV,1,Low,NASDAQ,2025-09-09,USD,753.43
META,101,AV,1,Open,NASDAQ,2025-09-10,USD,765.13
META,101,AV,1,Close,NASDAQ,2025-09-10,USD,751.98
META,101,AV,1,High,NASDAQ,2025-09-10,USD,765.7
META,101,AV,1,Low,NASDAQ,2025-09-10,USD,751.0
META,101,AV,1,Open,NASDAQ,2025-09-11,USD,754.65
META,101,AV,1,Close,NASDAQ,2025-09-11,USD,750.9
META,101,AV,1,High,NASDAQ,2025-09-11,USD,757.1
META,101,AV,1,Low,NASDAQ,2025-09-11,USD,748.37
META,101,AV,1,Open,NASDAQ,2025-09-12,USD,748.725
META,101,AV,1,Close,NASDAQ,2025-09-12,USD,755.59
META,101,AV,1,High,NASDAQ,2025-09-12,USD,757.5703
META,101,AV,1,Low,NASDAQ,2025-09-12,USD,743.76
META,101,AV,1,Open,NASDAQ,2025-09-15,USD,757.47
META,101,AV,1,Close,NASDAQ,2025-09-15,USD,764.7
META,101,AV,1,High,NASDAQ,2025-09-15,USD,774.07
META,101,AV,1,Low,NASDAQ,2025-09-15,USD,751.985
META,101,AV,1,Open,NASDAQ,2025-09-16,USD,767.0
META,101,AV,1,Close,NASDAQ,2025-09-16,USD,779.0
META,101,AV,1,High,NASDAQ,2025-09-16,USD,781.36
META,101,AV,1,Low,NASDAQ,2025-09-16,USD,765.1
META,101,AV,1,Open,NASDAQ,2025-09-17,USD,779.99
META,101,AV,1,Close,NASDAQ,2025-09-17,USD,775.715
META,101,AV,1,High,NASDAQ,2025-09-17,USD,783.29
META,101,AV,1,Low,NASDAQ,2025-09-17,USD,766.31
META,101,AV,1,Open,NASDAQ,2025-09-18,USD,780.75
META,101,AV,1,Close,NASDAQ,2025-09-18,USD,780.25
META,101,AV,1,High,NASDAQ,2025-09-18,USD,788.78
META,101,AV,1,Low,NASDAQ,2025-09-18,USD,773.36
META,101,AV,1,Open,NASDAQ,2025-09-19,USD,786.42
META,101,AV,1,Close,NASDAQ,2025-09-19,USD,778.38
META,101,AV,1,High,NASDAQ,2025-09-19,USD,790.8
META,101,AV,1,Low,NASDAQ,2025-09-19,USD,769.1901
META,101,AV,1,Open,NASDAQ,2025-09-22,USD,781.845
META,101,AV,1,Close,NASDAQ,2025-09-22,USD,765.16
META,101,AV,1,High,NASDAQ,2025-09-22,USD,785.73
META,101,AV,1,Low,NASDAQ,2025-09-22,USD,764.47
META,101,AV,1,Open,NASDAQ,2025-09-23,USD,769.25
META,101,AV,1,Close,NASDAQ,2025-09-23,USD,755.4
META,101,AV,1,High,NASDAQ,2025-09-23,USD,770.6
META,101,AV,1,Low,NASDAQ,2025-09-23,USD,751.07
META,101,AV,1,Open,NASDAQ,2025-09-24,USD,757.5
META,101,AV,1,Close,NASDAQ,2025-09-24,USD,760.66
META,101,AV,1,High,NASDAQ,2025-09-24,USD,761.11
META,101,AV,1,Low,NASDAQ,2025-09-24,USD,752.5251
META,101,AV,1,Open,NASDAQ,2025-09-25,USD,753.45
META,101,AV,1,Close,NASDAQ,2025-09-25,USD,748.91
META,101,AV,1,High,NASDAQ,2025-09-25,USD,756.765
META,101,AV,1,Low,NASDAQ,2025-09-25,USD,744.55
META,101,AV,1,Open,NASDAQ,2025-09-26,USD,750.0
META,101,AV,1,Close,NASDAQ,2025-09-26,USD,743.75
META,101,AV,1,High,NASDAQ,2025-09-26,USD,751.9299
META,101,AV,1,Low,NASDAQ,2025-09-26,USD,737.3532
META,101,AV,1,Open,NASDAQ,2025-09-29,USD,748.72
META,101,AV,1,Close,NASDAQ,2025-09-29,USD,743.4
META,101,AV,1,High,NASDAQ,2025-09-29,USD,750.78
META,101,AV,1,Low,NASDAQ,2025-09-29,USD,739.15
META,101,AV,1,Open,NASDAQ,2025-09-30,USD,742.25
META,101,AV,1,Close,NASDAQ,2025-09-30,USD,734.38
META,101,AV,1,High,NASDAQ,2025-09-30,USD,742.97
META,101,AV,1,Low,NASDAQ,2025-09-30,USD,726.3
MSFT,101,AV,1,Open,NASDAQ,2025-09-02,USD,500.465
MSFT,101,AV,1,Close,NASDAQ,2025-09-02,USD,505.12
MSFT,101,AV,1,High,NASDAQ,2025-09-02,USD,506.0
MSFT,101,AV,1,Low,NASDAQ,2025-09-02,USD,496.81
MSFT,101,AV,1,Open,NASDAQ,2025-09-03,USD,503.79
MSFT,101,AV,1,Close,NASDAQ,2025-09-03,USD,505.35
MSFT,101,AV,1,High,NASDAQ,2025-09-03,USD,507.79
MSFT,101,AV,1,Low,NASDAQ,2025-09-03,USD,502.32
MSFT,101,AV,1,Open,NASDAQ,2025-09-04,USD,504.3
MSFT,101,AV,1,Close,NASDAQ,2025-09-04,USD,507.97
MSFT,101,AV,1,High,NASDAQ,2025-09-04,USD,508.15
MSFT,101,AV,1,Low,NASDAQ,2025-09-04,USD,503.15
MSFT,101,AV,1,Open,NASDAQ,2025-09-05,USD,509.07
MSFT,101,AV,1,Close,NASDAQ,2025-09-05,USD,495.0
MSFT,101,AV,1,High,NASDAQ,2025-09-05,USD,511.97
MSFT,101,AV,1,Low,NASDAQ,2025-09-05,USD,492.37
MSFT,101,AV,1,Open,NASDAQ,2025-09-08,USD,498.105
MSFT,101,AV,1,Close,NASDAQ,2025-09-08,USD,498.2
MSFT,101,AV,1,High,NASDAQ,2025-09-08,USD,501.195
MSFT,101,AV,1,Low,NASDAQ,2025-09-08,USD,495.03
MSFT,101,AV,1,Open,NASDAQ,2025-09-09,USD,501.43
MSFT,101,AV,1,Close,NASDAQ,2025-09-09,USD,498.41
MSFT,101,AV,1,High,NASDAQ,2025-09-09,USD,502.25
MSFT,101,AV,1,Low,NASDAQ,2025-09-09,USD,497.7
MSFT,101,AV,1,Open,NASDAQ,2025-09-10,USD,502.98
MSFT,101,AV,1,Close,NASDAQ,2025-09-10,USD,500.37
MSFT,101,AV,1,High,NASDAQ,2025-09-10,USD,503.2299
MSFT,101,AV,1,Low,NASDAQ,2025-09-10,USD,496.72
MSFT,101,AV,1,Open,NASDAQ,2025-09-11,USD,502.25
MSFT,101,AV,1,Close,NASDAQ,2025-09-11,USD,501.01
MSFT,101,AV,1,High,NASDAQ,2025-09-11,USD,503.17
MSFT,101,AV,1,Low,NASDAQ,2025-09-11,USD,497.88
MSFT,101,AV,1,Open,NASDAQ,2025-09-12,USD,506.65
MSFT,101,AV,1,Close,NASDAQ,2025-09-12,USD,509.9
MSFT,101,AV,1,High,NASDAQ,2025-09-12,USD,512.55
MSFT,101,AV,1,Low,NASDAQ,2025-09-12,USD,503.85
MSFT,101,AV,1,Open,NASDAQ,2025-09-15,USD,508.79
MSFT,101,AV,1,Close,NASDAQ,2025-09-15,USD,515.36
MSFT,101,AV,1,High,NASDAQ,2025-09-15,USD,515.47
MSFT,101,AV,1,Low,NASDAQ,2025-09-15,USD,507.0
MSFT,101,AV,1,Open,NASDAQ,2025-09-16,USD,516.88
MSFT,101,AV,1,Close,NASDAQ,2025-09-16,USD,509.04
MSFT,101,AV,1,High,NASDAQ,2025-09-16,USD,517.23
MSFT,101,AV,1,Low,NASDAQ,2025-09-16,USD,508.6
MSFT,101,AV,1,Open,NASDAQ,2025-09-17,USD,510.62
MSFT,101,AV,1,Close,NASDAQ,2025-09-17,USD,510.02
MSFT,101,AV,1,High,NASDAQ,2025-09-17,USD,511.29
MSFT,101,AV,1,Low,NASDAQ,2025-09-17,USD,505.93
MSFT,101,AV,1,Open,NASDAQ,2025-09-18,USD,511.49
MSFT,101,AV,1,Close,NASDAQ,2025-09-18,USD,508.45
MSFT,101,AV,1,High,NASDAQ,2025-09-18,USD,513.07
MSFT,101,AV,1,Low,NASDAQ,2025-09-18,USD,507.66
MSFT,101,AV,1,Open,NASDAQ,2025-09-19,USD,510.56
MSFT,101,AV,1,Close,NASDAQ,2025-09-19,USD,517.93
MSFT,101,AV,1,High,NASDAQ,2025-09-19,USD,519.3
MSFT,101,AV,1,Low,NASDAQ,2025-09-19,USD,510.31
MSFT,101,AV,1,Open,NASDAQ,2025-09-22,USD,515.59
MSFT,101,AV,1,Close,NASDAQ,2025-09-22,USD,514.45
MSFT,101,AV,1,High,NASDAQ,2025-09-22,USD,517.74
MSFT,101,AV,1,Low,NASDAQ,2025-09-22,USD,512.545
MSFT,101,AV,1,Open,NASDAQ,2025-09-23,USD,513.8
MSFT,101,AV,1,Close,NASDAQ,2025-09-23,USD,509.23
MSFT,101,AV,1,High,NASDAQ,2025-09-23,USD,514.5899
MSFT,101,AV,1,Low,NASDAQ,2025-09-23,USD,507.31
MSFT,101,AV,1,Open,NASDAQ,2025-09-24,USD,510.38
MSFT,101,AV,1,Close,NASDAQ,2025-09-24,USD,510.15
MSFT,101,AV,1,High,NASDAQ,2025-09-24,USD,512.48
MSFT,101,AV,1,Low,NASDAQ,2025-09-24,USD,506.92
MSFT,101,AV,1,Open,NASDAQ,2025-09-25,USD,508.3
MSFT,101,AV,1,Close,NASDAQ,2025-09-25,USD,507.03
MSFT,101,AV,1,High,NASDAQ,2025-09-25,USD,510.01
MSFT,101,AV,1,Low,NASDAQ,2025-09-25,USD,505.04
MSFT,101,AV,1,Open,NASDAQ,2025-09-26,USD,510.06
MSFT,101,AV,1,Close,NASDAQ,2025-09-26,USD,511.46
MSFT,101,AV,1,High,NASDAQ,2025-09-26,USD,513.94
MSFT,101,AV,1,Low,NASDAQ,2025-09-26,USD,506.62
MSFT,101,AV,1,Open,NASDAQ,2025-09-29,USD,511.5
MSFT,101,AV,1,Close,NASDAQ,2025-09-29,USD,514.6
MSFT,101,AV,1,High,NASDAQ,2025-09-29,USD,516.845
MSFT,101,AV,1,Low,NASDAQ,2025-09-29,USD,508.88
MSFT,101,AV,1,Open,NASDAQ,2025-09-30,USD,513.24
MSFT,101,AV,1,Close,NASDAQ,2025-09-30,USD,517.95
MSFT,101,AV,1,High,NASDAQ,2025-09-30,USD,518.16
MSFT,101,AV,1,Low,NASDAQ,2025-09-30,USD,509.66
TSLA,101,AV,1,Open,NASDAQ,2025-09-02,USD,328.23
TSLA,101,AV,1,Close,NASDAQ,2025-09-02,USD,329.36
TSLA,101,AV,1,High,NASDAQ,2025-09-02,USD,333.33
TSLA,101,AV,1,Low,NASDAQ,2025-09-02,USD,325.6
TSLA,101,AV,1,Open,NASDAQ,2025-09-03,USD,335.2
TSLA,101,AV,1,Close,NASDAQ,2025-09-03,USD,334.09
TSLA,101,AV,1,High,NASDAQ,2025-09-03,USD,343.33
TSLA,101,AV,1,Low,NASDAQ,2025-09-03,USD,328.51
TSLA,101,AV,1,Open,NASDAQ,2025-09-04,USD,336.15
TSLA,101,AV,1,Close,NASDAQ,2025-09-04,USD,338.53
TSLA,101,AV,1,High,NASDAQ,2025-09-04,USD,338.89
TSLA,101,AV,1,Low,NASDAQ,2025-09-04,USD,331.48
TSLA,101,AV,1,Open,NASDAQ,2025-09-05,USD,348.0
TSLA,101,AV,1,Close,NASDAQ,2025-09-05,USD,350.84
TSLA,101,AV,1,High,NASDAQ,2025-09-05,USD,355.87
TSLA,101,AV,1,Low,NASDAQ,2025-09-05,USD,344.6801
TSLA,101,AV,1,Open,NASDAQ,2025-09-08,USD,354.64
TSLA,101,AV,1,Close,NASDAQ,2025-09-08,USD,346.4
TSLA,101,AV,1,High,NASDAQ,2025-09-08,USD,358.44
TSLA,101,AV,1,Low,NASDAQ,2025-09-08,USD,344.84
TSLA,101,AV,1,Open,NASDAQ,2025-09-09,USD,348.44
TSLA,101,AV,1,Close,NASDAQ,2025-09-09,USD,346.97
TSLA,101,AV,1,High,NASDAQ,2025-09-09,USD,350.77
TSLA,101,AV,1,Low,NASDAQ,2025-09-09,USD,343.82
TSLA,101,AV,1,Open,NASDAQ,2025-09-10,USD,350.55
TSLA,101,AV,1,Close,NASDAQ,2025-09-10,USD,347.79
TSLA,101,AV,1,High,NASDAQ,2025-09-10,USD,356.33
TSLA,101,AV,1,Low,NASDAQ,2025-09-10,USD,346.07
TSLA,101,AV,1,Open,NASDAQ,2025-09-11,USD,350.17
TSLA,101,AV,1,Close,NASDAQ,2025-09-11,USD,368.81
TSLA,101,AV,1,High,NASDAQ,2025-09-11,USD,368.99
TSLA,101,AV,1,Low,NASDAQ,2025-09-11,USD,347.6
TSLA,101,AV,1,Open,NASDAQ,2025-09-12,USD,370.94
TSLA,101,AV,1,Close,NASDAQ,2025-09-12,USD,395.94
TSLA,101,AV,1,High,NASDAQ,2025-09-12,USD,396.6899
TSLA,101,AV,1,Low,NASDAQ,2025-09-12,USD,370.24
TSLA,101,AV,1,Open,NASDAQ,2025-09-15,USD,423.13
TSLA,101,AV,1,Close,NASDAQ,2025-09-15,USD,410.04
TSLA,101,AV,1,High,NASDAQ,2025-09-15,USD,425.7
TSLA,101,AV,1,Low,NASDAQ,2025-09-15,USD,402.43
TSLA,101,AV,1,Open,NASDAQ,2025-09-16,USD,414.495
TSLA,101,AV,1,Close,NASDAQ,2025-09-16,USD,421.62
TSLA,101,AV,1,High,NASDAQ,2025-09-16,USD,423.25
TSLA,101,AV,1,Low,NASDAQ,2025-09-16,USD,411.43
TSLA,101,AV,1,Open,NASDAQ,2025-09-17,USD,415.75
TSLA,101,AV,1,Close,NASDAQ,2025-09-17,USD,425.86
TSLA,101,AV,1,High,NASDAQ,2025-09-17,USD,428.3121
TSLA,101,AV,1,Low,NASDAQ,2025-09-17,USD,409.67
TSLA,101,AV,1,Open,NASDAQ,2025-09-18,USD,428.865
TSLA,101,AV,1,Close,NASDAQ,2025-09-18,USD,416.85
TSLA,101,AV,1,High,NASDAQ,2025-09-18,USD,432.2199
TSLA,101,AV,1,Low,NASDAQ,2025-09-18,USD,416.56
TSLA,101,AV,1,Open,NASDAQ,2025-09-19,USD,421.82
TSLA,101,AV,1,Close,NASDAQ,2025-09-19,USD,426.07
TSLA,101,AV,1,High,NASDAQ,2025-09-19,USD,429.47
TSLA,101,AV,1,Low,NASDAQ,2025-09-19,USD,421.72
TSLA,101,AV,1,Open,NASDAQ,2025-09-22,USD,431.11
TSLA,101,AV,1,Close,NASDAQ,2025-09-22,USD,434.21
TSLA,101,AV,1,High,NASDAQ,2025-09-22,USD,444.98
TSLA,101,AV,1,Low,NASDAQ,2025-09-22,USD,429.13
TSLA,101,AV,1,Open,NASDAQ,2025-09-23,USD,439.88
TSLA,101,AV,1,Close,NASDAQ,2025-09-23,USD,425.85
TSLA,101,AV,1,High,NASDAQ,2025-09-23,USD,440.97
TSLA,101,AV,1,Low,NASDAQ,2025-09-23,USD,423.72
TSLA,101,AV,1,Open,NASDAQ,2025-09-24,USD,429.83
TSLA,101,AV,1,Close,NASDAQ,2025-09-24,USD,442.79
TSLA,101,AV,1,High,NASDAQ,2025-09-24,USD,444.21
TSLA,101,AV,1,Low,NASDAQ,2025-09-24,USD,429.0301
TSLA,101,AV,1,Open,NASDAQ,2025-09-25,USD,435.24
TSLA,101,AV,1,Close,NASDAQ,2025-09-25,USD,423.39
TSLA,101,AV,1,High,NASDAQ,2025-09-25,USD,435.35
TSLA,101,AV,1,Low,NASDAQ,2025-09-25,USD,419.08
TSLA,101,AV,1,Open,NASDAQ,2025-09-26,USD,428.3
TSLA,101,AV,1,Close,NASDAQ,2025-09-26,USD,440.4
TSLA,101,AV,1,High,NASDAQ,2025-09-26,USD,440.47
TSLA,101,AV,1,Low,NASDAQ,2025-09-26,USD,421.02
TSLA,101,AV,1,Open,NASDAQ,2025-09-29,USD,444.35
TSLA,101,AV,1,Close,NASDAQ,2025-09-29,USD,443.21
TSLA,101,AV,1,High,NASDAQ,2025-09-29,USD,450.98
TSLA,101,AV,1,Low,NASDAQ,2025-09-29,USD,439.5
TSLA,101,AV,1,Open,NASDAQ,2025-09-30,USD,441.52
TSLA,101,AV,1,Close,NASDAQ,2025-09-30,USD,444.72
TSLA,101,AV,1,High,NASDAQ,2025-09-30,USD,445.0
TSLA,101,AV,1,Low,NASDAQ,2025-09-30,USD,433.12
